"","MR1","MR2"
"91",-0.296786567340976,1.12782852322701
"92",-0.11283053865117,-1.02114465717157
"93",0.015117868191968,-0.349377870845006
"94",0.170546720981897,1.07516436221795
"95",0.293495629665084,0.739944206410445
"96",0.18597872799244,1.09824691806267
"97",-0.0515681627629545,-1.02306436930339
"98",-0.100979837789929,-1.33694357654557
"99",1.53878410973818,0.357324191606356
"100",0.107106363514623,0.704623929350667
"101",0.444006001043764,0.841315534631609
"102",0.120636499846158,1.63615189747211
"103",0.00774864191472551,-1.11110187017262
"104",-0.113338448629852,-0.680615583747232
"105",1.31044637537928,1.24609849951804
"106",2.14041187350001,1.1714953175252
"107",1.43304303845686,1.93869093087626
"108",1.31330561710159,1.06351022956997
"109",2.06550074450496,1.24177069226426
"110",0.959623379923144,1.81209768736142
"111",1.41460798393384,2.76701206709384
"112",2.41805847351945,1.31324722416253
"113",2.43485590018556,1.59879426500696
"114",-1.99181865597279,0.486639459528317
"115",-1.45459098597869,-0.177327443020585
"116",-0.621745964455436,0.443235031388933
"117",-0.283536870489635,0.862205039716805
"118",-0.32307955531935,-0.935464103684595
"119",-0.0496977114467802,-0.919660711218895
"120",-0.181849666604871,1.13562024670591
"121",0.00977734310356317,-1.12659745556549
"122",-0.0345804385610337,-1.15370612804453
"123",0.471484278957166,1.24789008379101
"124",-0.866918277083069,-1.1396814311053
"125",-0.128905621411105,-1.50700964905073
"126",-0.0435061499876796,-1.14734027879345
"127",-0.384487306566869,1.08558776083091
"128",1.34489834999563,1.11939339028226
"129",-2.27523957716358,0.722223691829973
"130",-2.08849761751298,0.0575271870007657
"131",0.0837777105206969,-1.20407772042647
"132",0.451481643464435,-1.80684377007431
"133",0.181071825473729,-1.16996298611701
"134",-0.172457673609401,-1.18665070106074
"135",0.242571535485583,-1.09262264955934
"136",0.0542789397531988,-1.0471073750528
"137",-0.103264214066425,-1.12416398806395
"138",-0.0379343671088789,-1.17479190948824
"139",0.828727791725011,-1.02755109514051
"140",0.930246918061672,1.39783923435537
"141",0.731599566529041,1.56097357017227
"142",2.48740068695553,1.52115692916622
"143",-0.124565997090749,-1.60475608459845
"144",-0.148352723996787,-1.39354132159174
"145",-0.0183799335650673,-1.14234924093307
"146",0.110427007743205,-1.28677729550788
"147",-1.67577754843034,1.3999327418037
"148",-2.1670428121807,0.691248925759609
"149",-2.25301815504253,0.945633778650461
"150",-2.17370230669644,0.57232744426268
"151",-2.00771435338857,1.29723929322795
"152",-0.305782684764298,-0.742672654260196
"153",1.6292760137083,-0.355598924185922
"154",-1.27088956752123,-0.0500042150545837
"155",-1.92044762611013,0.836071865070744
"156",-2.21058238302303,0.301535134483986
"157",-2.08444686219683,0.581181767766148
"158",-1.33856287157483,1.03322236277196
"159",-0.911065602283276,-0.904959930954947
"160",-1.50078777942231,0.52077923060431
"161",-1.95447684828432,0.851708444258545
"162",-1.24844794177529,1.17814181679731
"163",-1.82960116393618,0.532279666740395
"164",-2.30726745688236,0.7996390404343
"165",-1.34448516756868,0.702550371271446
"166",-0.465027814696292,0.980615715361763
"167",-1.70577752126692,0.911251187626586
"168",-0.793607707755082,0.827689312723287
"169",0.065250386058059,0.595701077843969
"170",-0.330553075969544,1.04044582547176
"171",-0.638063318647342,0.346773121798301
"172",-0.173806294962551,0.945185829071162
"173",-0.0995772828441446,0.904786347354677
"174",-0.214379070133793,1.27773938445398
"175",-1.06112826339589,0.643166740078375
"176",0.317008600385338,1.47841393791666
"177",0.58816340944443,-0.985988613893429
"178",0.26723546873778,-1.00417915968371
"179",-0.527729946984243,0.0513592462026043
"180",-0.24376158340872,-1.29408454614476
"181",-0.240987649390507,0.8991862047471
"182",-0.39836500660239,-0.849491885501471
"183",0.420798658034992,0.256005625319629
"184",-0.496536406079499,0.81936291445903
"185",-0.00877911799918606,0.691357732039
"186",-0.486066324716853,0.978949267190383
"187",-0.358651754921051,0.960590578654925
"188",-0.110598387590057,-1.36639852049151
"189",0.162242761506638,-1.65878452047463
"190",-0.221248690768954,-1.11518634601418
"191",-0.346320577767382,-1.1909898605083
"192",-0.237726841186679,-1.32299155059313
"193",-0.601545636188634,1.33078198062731
"194",-0.842854360489519,0.438085291672162
"195",-0.603777370861689,-0.536878070317926
"196",0.267542909846446,-0.980242012697488
"197",-0.121834970300049,-0.0156782900631824
"198",-0.0945354029251423,-1.02414362321876
"199",-0.371596684141093,0.53186769239783
"200",-0.0612587597336665,1.09174617020914
"201",-0.270897952464039,-0.98335291199717
"202",-0.27225896370581,-1.0261642188428
"203",-0.0910580500039861,-1.20706260851422
"204",-0.201123348948656,-1.04031529004871
"205",-0.273891363297385,-1.06869175945075
"206",-0.101366895181345,0.848270966724849
"207",-0.248295530527254,-0.891861496950153
"208",-0.328191782101742,0.897679141399224
"209",-0.0364779163484423,-0.643221335538219
"210",-0.116915074644938,-1.10007460495598
"211",-0.221741480075541,-0.781075391951642
"212",-0.173583914934203,-1.08145350635088
"213",-0.0933109921367406,-0.562266691141955
"214",-0.68774794693379,-1.05715748711143
"215",-0.223220099381175,-0.906977420121686
"216",-0.160391108131893,0.506500033447335
"217",0.124743610342104,1.66117139809182
"218",-0.123387001686827,1.19886690197461
"219",0.0705346038454559,-1.16290063095264
"220",-0.285780393930817,0.53217538665117
"221",-0.254623230731683,-0.793186597875754
"222",-0.0866419883047107,0.625978188700211
"223",0.526820711008951,0.910043653393759
"224",-0.155694047772203,-1.12289327661763
"225",-0.249489414094278,-0.921173073321842
"226",0.429009144363392,1.07549107672622
"227",-0.2641757872839,0.764496782067527
"228",0.373985243240216,1.12701749724948
"229",0.233761731672625,1.30087818973743
"230",0.548791047839102,1.27727469914948
"231",0.126493753491386,-1.21182368557649
"232",-0.0665961075774058,-0.902413720962176
"233",-0.0184285228076949,-0.846493025218376
"234",-0.340948235441036,0.460357107187325
"235",-0.265658044650873,0.381066981929325
"236",1.52467938877677,1.13493691519725
"237",0.709214519653105,0.464002089016906
"238",0.665331632231145,1.91969527451296
"239",0.169184798897229,0.667962994536875
"240",0.687851003037342,0.455676531598357
"241",0.666468251477416,1.02512154507139
"242",0.261703287014529,0.117174958959137
"243",0.0198278928000201,-1.22023739657185
"244",0.590887698608067,1.50961875608301
"245",-0.055013522725687,-0.736375973339983
"246",-0.170611935962585,-0.614205832716437
"247",0.0370949006265131,-0.959661167124708
"248",0.452917132331238,-0.843096069487702
"249",1.89199411317408,1.53542622551052
"250",0.71126728697451,0.914821158449511
"251",1.66984939842038,1.54763371616946
"252",1.48874789327382,0.863610850933975
"253",-0.0299003803019147,0.886340782461368
"254",1.11292552489777,1.30901625581239
"255",0.997012353747165,1.08099855071615
"256",1.32701469534715,1.24652054583717
"257",1.3035387689821,1.5261821918778
"258",0.241753638275107,0.702590638039952
"259",2.5172563691447,2.29509444777533
"260",1.28224755791413,-0.77511385773846
"261",2.65450549430899,0.266030735560311
